timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
24132208,1631,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24141160,1632,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24150113,1633,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24159066,1634,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24168019,1635,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24178701,1636,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24187655,1637,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24196607,1638,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24205561,1639,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24214514,1640,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24225196,1641,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24234148,1642,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24243101,1643,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24252054,1644,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24261007,1645,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24271689,1646,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24280642,1647,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24289596,1648,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24298549,1649,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24307502,1650,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24318184,1651,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24327136,1652,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24336090,1653,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24345042,1654,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24353995,1655,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24364677,1656,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24373630,1657,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24382583,1658,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24391536,1659,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24400489,1660,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24411172,1661,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24420124,1662,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24429077,1663,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24438030,1664,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24446983,1665,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24457665,1666,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24466618,1667,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24475571,1668,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24484524,1669,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24493478,1670,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24504160,1671,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24513112,1672,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24522065,1673,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24531018,1674,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24539971,1675,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24550653,1676,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24559606,1677,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24568559,1678,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
